PowerHub Data Log,"Created 12/15/2019, 13:55:39"
,Hint: Trends in power consumption can be seen easier if you use your favorite spreadsheet program's graphing tools.
Date / Time (UTC -8),Voltage,Current,Power Factor,Wattage,Notification Triggered?
12/13/2019 10:19:35,230,4,1,920.0,False
12/14/2019 02:19:36,230,4,1,920.0,False
12/14/2019 02:19:37,230,4,1,920.0,False
12/14/2019 02:19:38,230,4,1,920.0,False
12/14/2019 02:19:39,230,4,1,920.0,False
12/14/2019 02:19:40,230,4,1,920.0,False
12/14/2019 02:19:41,230,4,1,920.0,False
12/14/2019 02:19:42,230,4,1,920.0,False
12/14/2019 02:19:43,230,4,1,920.0,False
12/14/2019 02:19:44,230,4,1,920.0,False
12/14/2019 02:19:45,230,4,1,920.0,False
12/14/2019 02:19:46,230,4,1,920.0,False
12/14/2019 02:19:47,230,4,1,920.0,False
12/14/2019 02:19:48,230,4,1,920.0,False
12/14/2019 02:19:49,230,4,1,920.0,False
12/14/2019 02:19:50,230,4,1,920.0,False
12/14/2019 02:19:51,230,4,1,920.0,False
12/14/2019 02:19:52,230,4,1,920.0,False
12/14/2019 02:19:53,230,4,1,920.0,False
12/14/2019 02:19:54,230,4,1,920.0,False
12/14/2019 02:19:55,230,4,1,920.0,False
12/14/2019 02:19:56,230,4,1,920.0,False
12/14/2019 02:19:57,230,4,1,920.0,False
12/14/2019 02:19:58,230,4,1,920.0,False
12/14/2019 02:19:59,230,4,1,920.0,False
12/14/2019 02:20:00,230,4,1,920.0,False
12/14/2019 02:20:01,230,4,1,920.0,False
12/14/2019 02:20:02,230,4,1,920.0,False
12/14/2019 02:20:03,230,4,1,920.0,False
12/14/2019 02:20:04,230,4,1,920.0,False
12/14/2019 02:20:05,230,4,1,920.0,False
12/14/2019 02:20:06,230,4,1,920.0,False
12/14/2019 02:20:07,230,4,1,920.0,False
12/14/2019 02:22:04,235.6,0.04,0.53,4.99472,False
12/14/2019 02:22:07,235.5,0.04,0.53,4.9926,False
12/14/2019 02:22:09,235.6,0.04,0.53,4.99472,False
12/14/2019 02:22:11,235.6,0.04,0.53,4.99472,False
12/14/2019 02:22:13,235.8,0.04,0.53,4.99896,False
12/14/2019 02:22:15,235.7,0.04,0.52,4.902559999999999,False
12/14/2019 02:22:50,236.0,0.04,0.52,4.9088,False
12/14/2019 02:22:51,235.9,0.04,0.53,5.00108,False
12/14/2019 02:22:52,236.0,0.04,0.52,4.9088,False
12/14/2019 02:22:53,235.9,0.04,0.53,5.00108,False
12/14/2019 02:22:54,235.8,0.04,0.52,4.9046400000000006,False
12/14/2019 02:22:55,235.9,0.04,0.53,5.00108,False
12/14/2019 02:22:58,235.9,0.04,0.53,5.00108,False
12/14/2019 02:23:00,235.8,0.04,0.53,4.99896,False
12/14/2019 02:23:02,235.8,0.04,0.53,4.99896,False
12/14/2019 02:23:04,235.8,0.04,0.53,4.99896,False
12/14/2019 02:23:06,235.9,0.04,0.52,4.90672,False
12/14/2019 02:23:08,235.8,0.04,0.52,4.9046400000000006,False
12/14/2019 02:23:10,235.9,0.04,0.52,4.90672,False
12/14/2019 02:23:12,235.9,0.04,0.53,5.00108,False
12/14/2019 02:23:15,235.9,0.04,0.52,4.90672,False
12/14/2019 02:23:17,235.9,0.04,0.52,4.90672,False
12/14/2019 02:23:19,236.0,0.04,0.53,5.0032,False
12/14/2019 02:23:21,235.9,0.04,0.52,4.90672,False
12/14/2019 02:23:23,235.9,0.04,0.52,4.90672,False
12/14/2019 02:23:25,235.9,0.04,0.52,4.90672,False
12/14/2019 02:44:59,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:00,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:01,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:02,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:03,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:05,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:06,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:07,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:08,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:09,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:10,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:12,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:13,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:14,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:15,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:16,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:17,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:18,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:19,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:20,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:22,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:23,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:24,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:25,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:26,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:27,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:28,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:29,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:31,236.9,0.0,1.0,0.0,False
12/14/2019 02:45:32,236.7,0.0,1.0,0.0,False
12/14/2019 02:45:33,236.7,0.0,1.0,0.0,False
12/14/2019 02:45:34,236.7,0.0,1.0,0.0,False
12/14/2019 02:45:35,236.7,0.0,1.0,0.0,False
12/14/2019 02:45:36,236.7,0.0,1.0,0.0,False
12/14/2019 02:45:37,236.7,0.0,1.0,0.0,False
12/14/2019 02:45:38,236.7,0.0,1.0,0.0,False
12/14/2019 02:45:40,236.7,0.0,1.0,0.0,False
12/14/2019 02:45:41,236.7,0.0,1.0,0.0,False
12/14/2019 02:45:42,236.7,0.0,1.0,0.0,False
12/14/2019 02:45:43,236.7,0.0,1.0,0.0,False
12/14/2019 02:45:44,236.7,0.0,1.0,0.0,False
12/14/2019 02:45:45,236.7,0.0,1.0,0.0,False
12/14/2019 02:45:46,236.7,0.0,1.0,0.0,False
12/14/2019 02:45:47,236.6,0.0,1.0,0.0,False
12/14/2019 02:45:48,236.6,0.0,1.0,0.0,False
12/14/2019 02:45:50,236.6,0.0,1.0,0.0,False
12/14/2019 02:45:51,236.6,0.0,1.0,0.0,False
12/14/2019 02:45:52,236.6,0.0,1.0,0.0,False
12/14/2019 02:45:53,236.6,0.0,1.0,0.0,False
12/14/2019 02:45:54,236.6,0.0,1.0,0.0,False
12/14/2019 02:45:55,236.6,0.0,1.0,0.0,False
12/14/2019 02:45:57,236.6,0.0,1.0,0.0,False
12/14/2019 02:45:58,236.6,0.0,1.0,0.0,False
12/14/2019 02:45:59,236.6,0.0,1.0,0.0,False
12/14/2019 02:46:00,236.6,0.0,1.0,0.0,False
12/14/2019 02:46:01,236.6,0.0,1.0,0.0,False
12/14/2019 02:46:02,236.6,0.0,1.0,0.0,False
12/14/2019 02:46:04,236.6,0.0,1.0,0.0,False
12/14/2019 02:46:05,236.6,0.0,1.0,0.0,False
12/14/2019 02:46:06,236.6,0.0,1.0,0.0,False
12/14/2019 02:46:24,236.5,0.21,0.83,41.22195,False
12/14/2019 02:46:25,236.5,0.21,0.83,41.22195,False
12/14/2019 02:46:26,236.5,0.21,0.83,41.22195,False
12/14/2019 02:46:27,236.5,0.21,0.83,41.22195,False
12/14/2019 02:46:28,236.5,0.21,0.83,41.22195,False
12/14/2019 02:46:29,236.5,0.21,0.83,41.22195,False
12/14/2019 02:46:30,236.5,0.21,0.83,41.22195,False
12/14/2019 02:46:31,236.5,0.21,0.83,41.22195,False
12/14/2019 02:46:32,236.5,0.21,0.83,41.22195,False
12/14/2019 02:46:33,236.5,0.21,0.83,41.22195,False
12/14/2019 02:46:34,236.5,0.21,0.83,41.22195,False
12/14/2019 02:46:35,236.5,0.21,0.83,41.22195,False
12/14/2019 02:46:36,236.5,0.21,0.83,41.22195,False
12/14/2019 02:46:37,236.5,0.21,0.83,41.22195,False
12/14/2019 02:46:38,236.4,0.25,0.86,50.826,False
12/14/2019 02:46:39,236.4,0.25,0.86,50.826,False
12/14/2019 02:46:40,236.4,0.25,0.86,50.826,False
12/14/2019 02:46:41,236.4,0.25,0.86,50.826,False
12/14/2019 02:46:42,236.4,0.25,0.86,50.826,False
12/14/2019 02:46:43,236.4,0.25,0.86,50.826,False
12/14/2019 02:46:44,236.4,0.25,0.86,50.826,False
12/14/2019 02:46:45,236.4,0.25,0.86,50.826,False
12/14/2019 02:46:46,236.4,0.25,0.86,50.826,False
12/14/2019 02:46:47,236.4,0.25,0.86,50.826,False
12/14/2019 02:46:48,236.4,0.25,0.86,50.826,False
12/14/2019 02:46:49,236.4,0.25,0.86,50.826,False
12/14/2019 02:46:50,236.4,0.25,0.86,50.826,False
12/14/2019 02:46:51,236.4,0.25,0.86,50.826,False
12/14/2019 02:46:52,236.4,0.25,0.86,50.826,False
12/14/2019 02:46:53,236.4,0.25,0.86,50.826,False
12/14/2019 02:46:54,236.4,0.25,0.86,50.826,False
12/14/2019 02:46:55,236.4,0.25,0.86,50.826,False
12/14/2019 02:46:56,236.4,0.25,0.86,50.826,False
12/14/2019 02:46:57,236.4,0.25,0.86,50.826,False
12/14/2019 02:46:58,236.4,0.25,0.86,50.826,False
12/14/2019 02:46:59,236.4,0.25,0.86,50.826,False
12/14/2019 02:47:00,236.4,0.25,0.86,50.826,False
12/14/2019 02:47:01,236.4,0.25,0.86,50.826,False
12/14/2019 02:47:02,236.4,0.25,0.86,50.826,False
12/14/2019 02:47:03,236.4,0.25,0.86,50.826,False
12/14/2019 02:47:04,236.4,0.25,0.86,50.826,False
12/14/2019 02:47:05,236.4,0.25,0.86,50.826,False
12/14/2019 02:47:06,236.4,0.25,0.86,50.826,False
12/14/2019 02:47:07,236.4,0.25,0.86,50.826,False
12/14/2019 02:47:08,236.4,0.25,0.86,50.826,False
12/14/2019 02:47:09,236.4,0.25,0.86,50.826,False
12/14/2019 02:47:10,236.4,0.25,0.86,50.826,False
12/14/2019 02:47:11,236.4,0.25,0.86,50.826,False
12/14/2019 02:47:12,236.4,0.25,0.86,50.826,False
12/14/2019 02:47:13,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:14,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:15,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:16,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:17,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:18,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:19,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:20,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:21,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:22,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:23,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:24,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:25,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:26,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:27,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:28,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:29,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:30,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:31,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:32,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:33,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:34,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:35,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:36,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:37,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:38,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:39,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:40,236.3,0.25,0.86,50.804500000000004,False
12/14/2019 02:47:41,236.3,0.25,0.86,50.804500000000004,False
